"Probe set ID"	"GeneSymbol"	"1,1-DICHLOROETHENE_600ppm_1d"	"1,1-DICHLOROETHENE_600ppm_3d"	"1,1-DICHLOROETHENE_600ppm_5d"
"GE21328"	NA	0.579624418666667	0.672265101666667	-0.619500148717949
"GE13211"	"Sorbs2"	-1.33497833333333	-0.221453641666665	-0.594295769230769
"GE21329"	"Grik3"	1.26009956666667	-0.254789591666667	-0.170499025641026
"GE13214"	"Apba2"	0.243754446666666	-0.391245425	-0.0281677897435899
"GE13216"	"Trpv1"	-0.19754318	-0.3429598	-0.324742476923077
"GE13217"	"Ogg1"	0.0186674033333336	0.0738154	-0.291221233333333
"GE21331"	"Ccnl1"	-1.24072256666667	0.571115666666666	-0.12134846153846
"GE21332"	NA	2.12905367666667	0.692251491666667	0.856093064102565
"GE13218"	"Slc32a1"	0.632016183666667	0.0762146125000003	-0.106589771794872
"GE13219"	"Cx3cl1"	1.29014248	0.230791733333334	0.149687069230769
"GE21334"	"Tie1"	-0.419674123333333	-0.321252483333333	-0.327331251282051
"GE21335"	"Angpt2"	0.202753476666667	0.270934433333333	0.0400835615384616
"GE21336"	"Tek"	-0.383738920000001	-0.556965874999999	-1.25831887692308
"GE13221"	"Kcnk3"	1.35934406333333	-0.134082316666666	0.706156628205128
"GE13222"	"Bzw2"	0.362416533333333	0.492652325	0.12190932051282
"GE21337"	"Gipc1"	0.241646933333334	-0.161481583333334	0.042218974358974
"GE21338"	"Pias3"	-0.301165210000001	-0.119044541666667	0.675613598461538
"GE21339"	NA	0.58578808	0.335559916666667	0.149638405128205
"GE13226"	"Ykt6"	0.0648737233333332	0.000969083333332676	0.170989430769231
"GE13228"	"Mtr"	0.396429976666666	-0.0317700416666664	0.794427858461538
"GE13229"	"Pdk4"	-0.896062896666667	0.748886125	0.121139305128205
"GE21341"	"Sec31a"	-0.175114766666667	-0.280767975	0.0269524358974369
"GE21342"	"Hsd17b3"	-0.38797356	-0.55813405	0.783139048717949
"GE13232"	"Rpe65"	-0.149317833333333	-0.396253825000001	0.42747841025641
"GE13234"	"Havcr1"	-1.37704	0.726021583333333	-1.1017201025641
"GE13235"	"Trim3"	0.0650020433333331	-0.246423549999999	-0.197503571794872
"GE13236"	"Sfpq"	0.416112966666667	0.178428499999999	-0.103457474358976
"GE21343"	"Hgs"	0.148573180000001	0.357341008333333	0.122264382051282
"GE13237"	"Ripk3"	0.512664066666667	0.271974816666667	0.480072492307692
"GE13238"	"LOC683573"	0.870852986666667	-0.00245280000000037	0.539602625641026
"GE21344"	"Brca1"	0.23320605	0.185921008333334	-0.38970964102564
"GE13239"	"Hipk3"	-0.155521776666667	-0.208934108333333	0.124501466666667
"GE13240"	"Nos1ap"	-0.0466620666666664	-0.461375716666667	0.490312861538462
"GE21345"	"Rest"	1.05688748	0.154060933333334	0.155669351282052
"GE13241"	"Nfe2l2"	-0.7967496	-0.0649777500000006	-0.0678524743589737
"GE21346"	NA	1.43031685333333	0.0767844000000002	-0.375406782051282
"GE13243"	NA	-1.11766419333333	0.116259950000001	0.0977172389743588
"GE21347"	"Ucp2"	0.635299676666667	0.00734259166666629	0.278110666666666
"GE21348"	"Crhr1"	0.8522645	0.3075992	0.280246102564103
"GE13246"	NA	-1.36377716666667	0.450954141666667	-1.23109577435897
"GE21349"	"Erbb4"	0.59858971	0.466667633333333	-0.0948644153846154
"GE21350"	NA	1.12432045666667	0.243171541666666	0.296788117948719
"GE13247"	"LOC100911109"	0.909319023333333	0.142498199999999	0.135730194871795
"GE21351"	NA	1.35963827333333	-0.0258793250000009	0.646870689743589
"GE13248"	"Pias2"	-0.322435433333332	-0.314236166666667	-0.0656479743589742
"GE13249"	NA	0.587302386666667	-0.220708575	0.570153271794871
"GE21353"	"Npy5r"	0.694842197	0.327415196666667	-0.0565941710256412
"GE13251"	"Ndrg4"	0.426137053333334	-0.257691716666666	0.168525558974359
"GE21354"	"Axl"	0.53390394	0.717298216666667	0.313319105128206
"GE13252"	"Ugcg"	1.38934610333333	-0.611098483333333	0.666260482051282
"GE21355"	"Galnt5"	1.23042383666667	-0.265134741666667	0.418477397435898
"GE21356"	"Irs2"	0.44607069	-0.170777891666667	1.12302034102564
"GE21357"	"Mlst8"	-1.15532784666667	-0.0750978833333331	0.443522174358974
"GE21358"	"Slc12a2"	-0.454001933333332	-0.338502366666667	-0.480795541025642
"GE21359"	"Anxa5"	0.419187642666666	-0.00251225000000055	-0.203154192307693
"GE13255"	"Nme6"	1.37112768266667	-0.00744066666666754	0.345583269230769
"GE21360"	"Zfp394"	1.10133556666667	-0.242279008333333	0.445436617948718
"GE21361"	"Ccl20"	0.0902498133333332	-0.088917691666667	-0.230463392820513
"GE21362"	"Slco1a4"	0.359862249999999	0.496548333333333	-0.742719846153847
"GE13257"	"Rnf112"	0.0322318166666666	-0.104187141666666	-0.447252625641025
"GE13258"	"Vamp5"	0.577979283333333	0.111018166666666	0.48079335897436
"GE21363"	"Npy2r"	-0.621396816666667	-1.002547125	-0.151030046153846
"GE21364"	"Slc22a3"	0.18628674	-0.0888896500000005	0.338645605128206
"GE13259"	"LOC100911781"	0.759798669666667	0.0743266	0.00975714358974367
"GE13260"	"Deaf1"	0.470899793333333	-0.120349883333334	0.263977725641026
"GE13261"	"Nexn"	-0.395477713333333	0.620397683333334	-0.571703684615385
"GE21365"	"Tlr4"	0.186442210333333	0.130379933333333	-0.956839546153846
"GE21366"	"Hif1a"	-0.20409205	0.579295883333334	-0.296707435897435
"GE13262"	NA	0.17417392	-1.11274658333333	-0.230279079487179
"GE13263"	"Slc13a2"	-0.621355036666666	-0.443142983333334	0.550595874358974
"GE13264"	"Ccl2"	-0.0977570956666662	2.03164222083333	0.920893648717948
"GE13265"	NA	-0.276816	-0.1035635	-0.0977088974358988
"GE13266"	"Bud31"	0.665019749999999	0.503415041666667	0.365093564102565
"GE21367"	"Slc16a8"	0.0211992300000001	-0.812002608333333	0.390078325641026
"GE21368"	NA	-0.208595123933333	-0.414095375	0.317600910256409
"GE13268"	"Prmt3"	-0.968520413333334	0.261289416666667	-0.103899671794872
"GE13269"	NA	0.66099722	-0.671768258333333	0.2549609
"GE13270"	"LOC100909709"	-0.500946386666667	-0.290263016666667	-0.190451838461539
"GE21370"	"Cyp2e1"	0.538471376	-0.363930125	-0.470118397435897
"GE21371"	"LOC100909709"	-0.138320013333333	-0.0303230166666668	-0.519986648717949
"GE21372"	NA	-0.235764050133333	-1.04563972166667	0.0421578625641026
"GE21373"	"Cabin1"	0.555153683333335	-0.531925816666666	0.359652176923077
"GE13272"	"Acsm2a"	-0.403349199999999	0.656129483333332	0.609607871794871
"GE21374"	NA	-0.827331266666667	-0.522678091666667	-0.24770278974359
"GE13273"	"Nap1l1"	0.152620216666666	0.676552425000001	0.252079500000001
"GE13274"	"Pdp2"	-0.52521974	0.659426125	-0.22616447948718
"GE13275"	"Lphn2"	-2.00567470666667	-0.919592608333333	-1.04147394102564
"GE13276"	NA	1.14954405666667	-0.0293066833333335	0.235129138461538
"GE21375"	NA	-0.182592553666667	-0.225824208333333	0.407101972307692
"GE13277"	NA	0.259958933333333	0.848689825000001	0.0716138846153846
"GE21376"	"Mcpt1"	0.42078228	0.692673633333333	0.352397766666668
"GE13278"	"Tpbg"	-0.8106293	-0.615958666666666	0.130945858974359
"GE21377"	"Gpr6"	0.0230095700000001	-0.530094433333333	-0.740725053846154
"GE21378"	"Cd44"	-0.756327973333334	0.631532541666667	-0.948908417948719
"GE13279"	NA	-0.430897073333334	-0.300378416666667	-0.364353758974359
"GE13280"	"Ggcx"	-1.61701287	0.472451274999999	-0.962319748717948
"GE13281"	"Lgals3bp"	0.284197433333333	-0.386119416666666	-2.89407345282051
"GE21379"	"Smad1"	-1.98541382333333	0.674064441666666	-1.04767634871795
"GE13282"	NA	0.208478400000001	-0.000894500000001131	0.387637217948718
"GE13283"	"Capn6"	-0.596757303333334	0.0608256166666665	-0.3406626
"GE21380"	"Akap1"	1.61541188	-0.756829883333332	0.361070112820513
"GE13284"	"Oas1b"	-1.83799195333333	-0.233470741666666	-0.183683074358974
"GE13285"	"Defb3"	-0.392762903333333	-0.17486545	0.255822241025641
"GE13286"	"Taldo1"	0.214720616666666	-0.0709583333333335	0.196596692307692
"GE13287"	"Ank3"	0.075027453333333	-0.0667456083333331	0.553317551282052
"GE21381"	"Hsd17b10"	0.241389233333333	0.79247775	0.263002820512821
"GE13288"	"Kcne2"	0.211152943333333	-0.0526625083333334	0.990036553846154
"GE13289"	"Ebp"	-2.73176185666667	-3.77763461666667	0.220856137435897
"GE21383"	"Casp7"	-1.17337378	0.339041029166667	-0.407054416410257
"GE21384"	"Grip2"	0.6816819	-0.463716525	-0.0558763769230768
"GE21385"	NA	-1.60240187333333	-0.165989216666667	-1.5154620051282
"GE21386"	"Rab5a"	-1.94220313333333	0.0225158583333336	-1.44043028461538
"GE13291"	NA	0.213374556	0.0164582833333329	0.751141394871795
"GE13292"	"Socs2"	-0.0511831266666665	-0.459960183333332	0.716303012820512
"GE21389"	"Pacs1"	0.232009876666667	-0.25144035	-0.453140641025641
"GE13296"	"Ptpn23"	-0.368601233333333	-0.0214825416666677	-0.0609871538461544
"GE13297"	NA	0.845086616666666	-0.0843294583333343	0.276153371794871
"GE13298"	"Mybph"	1.16265732333333	-0.798202666666667	0.0394328333333331
"GE13299"	"Hspa4"	-0.197753996666666	-0.529961033333334	-0.528889194871795
"GE13300"	NA	-0.145710873333333	-0.51151095	0.0245634794871794
"GE13302"	"Olr59"	-2.49838827666667	-0.826040633333333	-2.86087738615385
"GE13303"	"Slc4a7"	0.468964783333334	-1.22582741666667	0.551790792307692
"GE13304"	"Slc37a4"	-1.11074585	0.286494458333333	-0.481717102564103
"GE13305"	"Pcyt2"	0.418223100000001	0.134349050000001	0.495811435897435
"GE21390"	NA	-0.72463091	-0.116253058333333	-0.311951787179487
"GE13306"	"Plekhb1"	0.415911133333331	0.471784091666667	0.722302756410258
"GE21392"	"Ncr1"	-0.247155608466667	0.73430995	-0.223929594871795
"GE21393"	"Lilrb3"	1.67413731266667	-0.131258283333334	0.537784017948718
"GE21394"	"Nkg7"	0.850991013333333	-0.077658341666667	0.427095323076923
"GE21395"	"Arpc1b"	0.906294613333333	0.656159316666667	0.641473071794872
"GE21397"	"Irs2"	0.443477236666666	0.545664808333333	0.592323020512821
"GE21398"	"Adora2b"	-0.0664468999999999	-0.49840635	0.160215617948717
"GE21399"	"Dll3"	0.733537000000001	0.381754841666666	0.408927758974358
"GE21400"	NA	-0.235764050133333	-0.152284136666667	0.0421578625641026
"GE13309"	"Git1"	-0.23283722	-0.111399658333333	0.143197399999999
"GE21401"	NA	0.573402928	-0.540640433333333	0.415721071794872
"GE21402"	"Vapa"	-1.89927987333333	1.02459731666667	-0.987117712820512
"GE13310"	"Mogs"	0.25407165	-0.282157833333333	-0.00299702564102589
"GE13311"	"Lepre1"	-0.18530705	0.055090616666666	0.258324743589744
"GE13312"	NA	0.126749183333334	-0.440711175	0.485504928205128
"GE21404"	"Irs2"	-0.25435519	-0.242068783333333	-0.214231748717948
"GE13313"	"Mpp2"	0.292158603333334	-0.294876516666666	0.453141884615385
"GE13314"	"Mpp3"	-0.17815634	-0.216257941666667	-0.274325112820513
"GE13316"	"Gpr37l1"	0.411732646666667	1.10896151666667	0.359211676923077
"GE21405"	"Kcnt1"	2.275688	-0.732115125	-0.728211802564103
"GE13317"	"Inhbe"	0.188926083333333	0.00903816666666657	0.289202346153846
"GE13318"	"Grip2"	-0.286254953333334	-0.191918275	-0.123183807692307
"GE13319"	"Rbbp7"	0.3039509	0.606268958333334	-0.010871551282051
"GE13320"	"Lpar1"	-0.25771433	-0.477148725	0.0402598025641026
"GE13321"	"Gmpr"	0.770990553333333	-0.280234483333333	-0.3383513
"GE13324"	NA	-0.270286621333333	-0.522536489166667	0.572253786923077
"GE13325"	"LOC100912125"	-0.240810183333333	0.0259333083333333	-0.6154261
"GE13326"	"Defb1"	1.845916651	0.5657204375	0.838110797948718
"GE13327"	"Myoc"	-0.13144194	-0.0301699083333333	-0.401570353846154
"GE13328"	"Spata7"	0.530888556666667	0.199036266666666	0.637620033333333
"GE13329"	"Mbtps1"	-0.918454676666666	-0.0754460083333335	-0.412849766666667
"GE13330"	"Hadh"	-0.895163666666667	0.100784000000001	-0.423752346153845
"GE13331"	"Sh2b2"	0.173299486666667	-0.0319352333333338	0.954764247692307
"GE21407"	"Nedd8"	0.623818199999999	0.0284044166666657	0.397681525641026
"GE21408"	"Marc2"	-0.0250428333333339	1.00468693	0.0527331410256426
"GE13332"	NA	-1.35878441666667	-0.149809836666667	-0.793117179487179
"GE13333"	"Cpq"	-0.725814233333335	0.0239097916666662	-0.398907871794872
"GE13334"	"Rhov"	-0.158504873333333	-1.62018835833333	-0.434908566666667
"GE13335"	"Fbxo2"	0.108464116666667	0.0200343333333333	0.308505669230769
"GE13336"	"Ube2g1"	-2.04852793333333	0.686780166666667	-1.05192253846154
"GE13337"	"Slc9a5"	1.05417295733333	-0.389985816666667	-0.189312964102564
"GE13338"	"Mtdh"	1.13695334933333	0.215429916666666	0.491220269230769
"GE13339"	"Fat1"	-1.54803033333333	-0.0898063499999999	-0.815333071794871
"GE13340"	"B4galt1"	-0.26396995	-0.446309816666667	-0.403142792307692
"GE13341"	NA	0.836383216666666	-0.45757045	-0.352085764102564
"GE21409"	NA	0.00752436666666689	-0.406120541666667	-0.125116043589744
"GE13343"	"Omd"	-2.06490868333333	0.522940366666667	-2.13169254102564
"GE21410"	"Glp2r"	1.20151369333333	0.118085758333334	0.307064443589743
"GE21411"	"Tgm2"	0.630309733333334	-0.160270500000001	1.3574137425641
"GE21413"	NA	-0.45121067	1.60364207583333	-0.827535220512821
"GE13345"	"Usp2"	0.973691873333333	-0.0652313000000007	0.121011494871794
"GE22265"	"LOC100909669"	0.671553866666667	3.13805742583333	0.510610487179486
"GE21414"	NA	0.121890566666666	0.271713999999999	-0.112486205128207
"GE13347"	"Gpsm1"	-0.344330363333333	-1.59342298166667	0.988093378974359
"GE13349"	"Podxl"	0.15416505	-0.206157766666667	0.762878692307692
"GE21415"	"Cxadr"	-0.746592806666667	-0.0502263666666671	-0.523159110256411
"GE13351"	"Mapk8ip1"	-0.107003693333333	-0.0851518666666671	0.36800031025641
"GE21417"	NA	0.986244151466666	0.180085588333333	-0.706556361282051
"GE21418"	"Umod"	-0.37685889	0.484909133333334	-0.6417857
"GE21419"	"Slc22a12"	0.344287073333334	0.705037725	-0.617662894871795
"GE21420"	"Pdzk1ip1"	0.488438673333333	-0.38742805	0.189712317948718
"GE13352"	NA	0.848226673333334	-0.1611826	0.394912830769231
"GE13353"	"Prdx5"	0.424763066666667	-0.131067708333333	0.33183914102564
"GE13354"	"Gsta1"	-0.658372016666666	0.651683125	0.0231703717948726
"GE21422"	NA	-0.0353046633333336	-0.912154453333334	0.623153525641025
"GE21423"	"Cd36"	-2.07324835666667	0.0810592083333335	-1.3561565
"GE21424"	NA	1.48611053766667	0.585361164166666	0.866138087179487
"GE13356"	"Brox"	-0.184760033333333	0.301556041666668	-0.0437288461538454
"GE13357"	"Ikbkb"	-0.28972692	0.279552675	-0.195207594871796
"GE13358"	"Stx17"	-0.485258379999999	-0.109528608333333	-0.265428976923078
"GE21427"	"Dnmt1"	-0.43241095	-0.0980953333333332	-0.331638846153846
"GE13360"	"Clcc1"	0.0683114666666675	0.246861458333331	0.231832256410256
"GE21429"	"Ren"	0.424489846666667	-0.11001035	0.0466582076923077
"GE13361"	"Glrx3"	0.583672716666667	1.10678595833333	0.657747358974358
"GE21430"	"Cxcr7"	-1.17795072666667	0.614272933333334	-0.60239538974359
"GE21431"	"Lsr"	-0.290241933333332	0.692107995833332	-0.0185612179487187
"GE13362"	NA	0.171471866666668	-0.272837916666665	-0.265580089743588
"GE21432"	"Ctgf"	-1.41636396333333	0.334700816666667	-1.58573093589744
"GE21433"	NA	-0.40569552	0.184227975	0.88078362051282
"GE13365"	NA	-0.974153273333333	-0.132080491666667	-0.239859735897435
"GE21436"	"Tas1r2"	0.380942223333333	-0.281891783333334	0.460465964102564
"GE21437"	NA	1.02510062	-0.193881241666666	0.37115278974359
"GE13367"	"Abcd2"	0.107186145	0.168180908333333	-0.0491970025641026
"GE21438"	"Rtn4"	1.15092586333333	-0.780714416666667	0.767645769230769
"GE21439"	NA	-2.56359844666667	1.77905694166667	-1.22331418974359
"GE13369"	"Ctcf"	-1.03028346333333	-0.029548141666667	-0.721526997435897
"GE13370"	"Chek2"	-0.158012573333333	-0.142447216666667	-0.256426317948717
"GE13371"	NA	-0.567217006666667	0.0147278833333333	-2.1080606425641
"GE13372"	"Fbn2"	0.0189333533333333	-0.498360775	1.01265241538462
"GE21440"	"Cul5"	0.417158663333333	-0.389086658333333	0.347443928205129
"GE13373"	"Rax"	0.590262205333334	-0.469661799166667	0.229764612307692
"GE13375"	"Plk2"	-1.2281357	-0.037744	-0.556931833333332
"GE21441"	NA	0.642390794333333	0.353936529166667	0.340104438461539
"GE21442"	"Cib1"	0.323076283333334	0.192012666666667	-0.119217782051281
"GE13377"	"Ncoa2"	-0.822987046666666	-0.283878008333334	0.465862802820513
"GE13379"	"Pacsin2"	0.255290033333333	0.7136934	-0.403945833333333
"GE21443"	"Akap6"	0.714239756666666	0.61033845	0.898780523076923
"GE13380"	"Prl7d1"	0.872600962666667	-1.50986846166667	0.160509084615385
"GE21444"	"Igfbp5"	1.02420003	-0.0685786666666663	0.163456123076924
"GE21446"	"Slit2"	1.9687067997	-0.900188963333333	0.345791230769231
"GE13381"	"Ddx25"	2.03712942433333	0.865762895833333	0.954446795128206
"GE13383"	"Lmnb2"	0.802497799999999	-0.0348923333333335	0.61125505128205
"GE13384"	NA	0.271213363333333	1.1903596	-0.139138282051282
"GE13385"	"Cep19"	-0.940718906666667	0.0279496166666657	-0.733664033333334
"GE13386"	"Erap1"	0.0146380666666666	1.20707620833333	0.293083705128204
"GE13387"	"Adamts1"	0.0630641666666669	0.313524749999999	-0.0184357179487193
"GE13388"	NA	0.296024716666667	3.06595223333333	-2.00361882820513
"GE13389"	"Timm10"	0.199258166666667	0.815050125000001	1.17018608717949
"GE13390"	NA	1.53041350933333	1.795116285	0.611897410256409
"GE13391"	"Prl3c1"	0.437307283333333	0.76884093	-0.11024218974359
"GE21450"	"Olig1"	0.421182523333333	-0.7743588	0.0477398897435894
"GE21451"	NA	-0.641407896666667	-0.1772241	0.265012225641025
"GE13392"	"Nr1i2"	0.721030600000001	-0.261331	0.00490691025641077
"GE13393"	NA	2.77088087766667	0.969301287499999	0.068913461538461
"GE13395"	"Tgfb2"	0.23629364	-0.217456633333333	0.509800349743589
"GE13396"	"Pglyrp1"	0.946710294333333	0.438925270833333	0.496113261538461
"GE13397"	"Ccnh"	-1.49980423	0.498829691666667	-1.02388885641026
"GE13398"	"Spon2"	0.235188716666666	-0.0966191666666667	1.01916575179487
"GE13399"	"Kif2a"	-1.20942563333333	-0.384478283333333	-0.510918853846153
"GE21453"	"Hspb7"	1.26487698333333	0.414816825	0.580669158974359
"GE21454"	NA	0.762972283333333	-0.279248166666667	0.623912133333333
"GE21455"	"Srcin1"	0.520308943333333	0.206389583333333	0.376453982051283
"GE21456"	"Cd244"	0.443747775	-0.440617675	-0.787750784615384
"GE13400"	"Src"	0.61119339	-1.171888	-0.288757974358974
"GE13401"	"Slc34a2"	0.0568166333333338	-0.661721999999999	0.158820756410256
"GE21457"	NA	-0.33935502	-0.0567948083333332	-0.241133392307692
"GE13402"	"RGD1560648"	0.556588899999999	0.558633041666669	0.364002448717947
"GE13403"	"Nip7"	-0.826422763333333	1.45847280833333	0.380631871794872
"GE21458"	NA	0.212979233333334	0.372078833333333	0.150280128205129
"GE21460"	"Tnfaip6"	0.272737422	-1.071015425	0.37724437948718
"GE13407"	"Smad7"	-0.337762896666667	-0.138454433333333	-0.0882071205128199
"GE13408"	"Trpv6"	-0.0594227633333331	-1.12947236666667	-0.032444635897436
"GE13409"	"Cd93"	0.129853023333333	-0.301471458333333	-0.560519453846154
"GE13410"	"Gabarap"	0.126102766666667	0.281328958333333	0.125952307692307
"GE21461"	"Pgrmc1"	-1.63727703333333	0.339020374999999	-1.25885812820513
"GE13411"	"Ccl22"	-0.536658960666667	0.719960366666667	-0.659364607692308
"GE13412"	"Prelp"	1.30840365433333	0.866172345833333	0.139026484615385
"GE13413"	"Puf60"	-0.0609056999999993	-0.224344833333333	0.299237756410257
"GE13414"	"Hspbap1"	-0.230305503333334	0.0364549999999992	0.277174074358974
"GE13415"	"Slfn3"	-1.36199217	0.245368613333333	-0.386593666666667
"GE13416"	"Slco2b1"	-0.499462266666667	-0.197089125000002	0.0207902564102564
"GE13417"	"LOC688112"	-0.85952894	0.00461909999999977	-0.163197976923077
"GE13418"	NA	-0.309543799999998	-0.232466791666667	0.252195666666665
"GE13420"	"Nov"	-0.131354916666666	0.817438275	-0.889291435897436
"GE13421"	"Ceacam9"	1.24420741666667	-0.0368259750000002	0.400196038461538
"GE21462"	NA	0.299387950000001	-0.0997818083333328	-0.2493406
"GE13422"	"Gemin2"	0.365424866666668	0.47753005	0.356931748717948
"GE21463"	"Ncoa6"	-0.442715992733333	-0.498669641666666	0.138610084615384
"GE13423"	"Abi1"	-0.0722099666666676	-0.25310825	-0.179298205128205
"GE13424"	NA	-0.260518043333334	0.236871733333333	0.436175920512821
"GE13425"	"Hs3st1"	0.199267277666666	-1.29778479083333	-1.43254744179487
"GE21464"	"Cdk5rap1"	0.0370101866666666	-0.181089416666667	0.00678562307692321
"GE13426"	"Cdk5rap2"	1.00829545666667	0.217146008333333	0.422752433333334
"GE13428"	"Chst3"	-0.0583283099999998	-0.386731425	0.622541366666667
"GE21465"	"Dnase2b"	0.91565289	2.06152945166667	-0.129403002564103
"GE13430"	"Htra1"	0.104238916666667	-0.317495666666666	0.187142141025642
"GE13431"	"Apln"	-0.391762566666666	-1.20058715	-0.510497748717948
"GE13432"	NA	-0.19796462	1.52070220083333	1.35830664871795
"GE13433"	"Luzp1"	-1.34589605666667	-0.916994533333333	-1.32623691794872
"GE13434"	"Dync1li1"	-1.46024193333333	-0.760425	-0.515631920512821
"GE13435"	"Klf5"	-0.851316116666667	-0.1948135	-0.35472338974359
"GE13436"	"Slc35e4"	1.13455085	-0.0857146000000002	-0.284314712820512
"GE21466"	"Prkab2"	1.20905313666667	-0.556026658333333	0.0919589923076924
"GE21467"	"Bard1"	0.22596001	0.210491266666667	0.312832543589743
"GE21468"	"Scn1b"	1.33670586333333	-0.0154151083333334	0.538401805128205
"GE13437"	"Aplnr"	-0.291599893333334	0.0722164633333335	-0.245161205128205
"GE13438"	"LOC100362987"	0.477695499999999	0.0334515000000017	0.395547794871796
"GE21469"	NA	0.72679769	0.138676633333334	-0.0509971205128208
"GE13439"	"Slc22a23"	-0.196299573333333	0.210303341666666	0.244556461538462
"GE13440"	"Gpnmb"	-0.361081366666667	1.27161379166667	0.571706228205128
"GE13441"	"Tmem150a"	-0.0174191666666665	0.688780833333334	0.181339628205128
"GE21471"	"Ngfrap1"	0.338819956666667	1.07912454166667	-0.246210802564103
"GE13443"	"Ctsq"	0.621759573333334	0.373978091666667	1.35621488871795
"GE13444"	"Cml3"	-0.671987566666667	-0.582667033333333	0.755373227179486
"GE21472"	"Hspbp1"	1.16906036666667	-0.237507108333334	0.507427269230769
"GE13445"	"Wnt4"	0.36708479	-0.0843235666666668	0.563993015384615
"GE21473"	"Sult4a1"	0.200895743333334	-0.21925535	-0.310872520512821
"GE13446"	"Nsf"	-0.416153433333334	-0.737182275	-0.123869269230769
"GE13447"	"Col18a1"	0.377602766666667	-0.209689583333335	1.00830023333333
"GE21475"	"Kcnn4"	1.11075307666667	-0.534592358333334	0.208904764102564
"GE21476"	NA	0.229988176666667	-0.195968691666666	0.0863527256410261
"GE21477"	"Kcnk9"	-0.397253303333334	-0.189532600000001	-0.351229987179488
"GE13450"	"Pdcd6ip"	-0.807579350000001	0.251449249999999	-0.399829820512821
"GE13451"	"Serpini1"	-0.625547346666667	-0.435721483333333	-0.212315105128205
"GE13452"	"Hrg"	-0.230860966666667	0.0892842499999986	0.104626435897437
"GE21478"	"Nop58"	-0.113434773333334	0.832334133333334	0.101617397435898
"GE21480"	NA	-0.27553455	0.0887079333333332	-0.190993387179487
"GE13453"	NA	0.870842816666666	-0.292008083333333	0.0232265435897436
"GE13454"	"Rims1"	0.610154073333333	-0.31007555	0.175312064102564
"GE13455"	"Ighmbp2"	0.805166693333333	-0.720721975	0.724621664102564
"GE13456"	"Cblb"	-0.230983206666666	0.539742591666668	0.138032282051283
"GE13457"	"Uggt1"	-0.784381766666668	-0.153252	-0.195351443589743
"GE21481"	"Ifngr1"	-0.162406000000001	0.451713416666667	-0.317234102564102
"GE13459"	"Jmjd1c"	0.425492149333333	0.598392058333333	0.709659371794872
"GE13460"	"Apoa5"	-0.00657403333333306	-0.296781083333334	0.343912794871795
"GE21482"	"Hspb3"	0.488176843333333	0.602963091666666	0.186645884615386
"GE21483"	"Htr2a"	0.0440985920000001	-0.752615945	0.459658270769231
"GE13461"	"Sharpin"	2.357164641	0.3952030625	0.63930589025641
"GE13463"	"Trib1"	0.881731666666666	-0.220086033333333	0.78972723076923
"GE13464"	"Stat1"	0.0243710333333347	-0.251245475000001	-0.499283541025641
"GE21484"	"Cdc42"	-1.0433559	0.345345583333334	-0.678341833333334
"GE13465"	"Tm4sf4"	-1.45155463333333	0.302916583333333	-0.692783564102564
"GE13466"	"Ttl"	0.712822546666667	-0.173104783333334	0.301942146153847
"GE13467"	"Gpr26"	0.33821572	-1.11147657	-0.313438228205128
"GE13468"	"Rfc2"	0.216322903333333	0.258336058333335	-0.0859588153846165
"GE13469"	"Cxcl12"	-0.246763416666667	-0.152762166666667	0.0283471923076934
"GE21486"	NA	-0.719034950000001	0.133289616666666	-0.625878756410255
"GE13470"	"Asah1"	-2.04587398	0.436634608333334	-2.14698784102564
"GE13471"	"Prap1"	0.464271226666666	-1.09979930833333	0.286509192307692
"GE13472"	"Zfp384"	-0.66116058	-0.240834575	-0.272477787179488
"GE13473"	"Cyr61"	0.46550665	0.318458991666667	0.0407392102564108
"GE13474"	"Nbn"	0.302631236666668	0.337255983333332	0.209280982051283
"GE13475"	NA	-0.226284333333332	-0.236686049999999	-0.120441435897435
"GE13477"	"Folr1"	0.154191396666667	1.68226516666667	1.15603199230769
"GE13479"	"Ddx20"	-0.45182006	-0.153060099999999	0.361209196410257
"GE21487"	"Txnrd1"	-0.721321220000001	-0.391207916666667	-0.672228584615385
"GE21488"	NA	-0.388359966666667	1.6450646425	-0.0502081179487179
"GE13480"	NA	-0.0823399899999999	-0.412639925	-0.0286327205128205
"GE13481"	"Ctbp2"	-0.143075333333333	-0.476443675	-0.627849025641026
"GE21489"	"Ccdc80"	0.0535189333333346	0.626849616666666	-0.112005153846154
"GE13483"	"Timm22"	-0.201504033333332	-0.190851958333335	-0.197062897435897
"GE13484"	"Strbp"	-0.54252996	0.0620234000000002	-0.925069523076923
"GE13485"	NA	0.356884446666667	-0.691333175	0.796791112820513
"GE13486"	"Stau1"	-0.635642416666666	-0.252752874999999	-0.180547102564104
"GE13487"	"Sh3gl3"	-1.40871114	0.6073281	-0.19471382051282
"GE13488"	NA	-1.33677587333333	0.359382101666666	-1.40035211025641
"GE13489"	"Capn10"	0.345969729999999	-0.056017325	0.0557412025641026
"GE13490"	"Ncoa6"	-0.334321163333334	-0.3914664	0.692713012820512
"GE13491"	"Wisp1"	-0.937975128333334	0.106995708333333	0.740749592307692
"GE21491"	"Kit"	0.82753408	-0.0990347166666661	0.452808994871795
"GE13492"	NA	-0.92296373	0.0379543	-0.879127423076923
